taxon	committed_n	A_n	B_n	committed_p	A_p	B_p	committed_b	B_b	committed_se	B_se	committed_p_egger	A_p_egger	B_p_egger	committed_q_p	A_q_p	B_q_p	reproduces_A	reproduces_B
family.FamilyXIII.id.1957	10	11	10	0.5676643614342749	0.5800541161869813	0.5676643614342749	0.0831584716830721	0.0831584716830721	0.14551048979491038	0.14551048979491038	0.5950843255137207	0.3254458835907997	0.595084325513721	0.8724883496898557	0.9185866521953936	0.8724883496898557	False	True
family.Defluviitaleaceae.id.1924	11	12	11	0.567987527906046	0.864772685117039	0.567987527906046	-0.06220999787753758	-0.06220999787753758	0.108945798174344	0.108945798174344	0.705657810428687	0.9744943386392148	0.7056578104286869	0.9146106008595342	0.8182329667238784	0.9146106008595342	False	True
genus.Coprobacter.id.949	11	13	11	0.5698481759850382	0.6299911830110829	0.5698481759850382	-0.06025759954766272	-0.06025759954766272	0.10603596447304418	0.10603596447304418	0.20335888313099723	0.8838869705896272	0.2033588831309972	0.2641182712082175	0.4001218479201683	0.2641182712082174	False	True
order.MollicutesRF9.id.11579	13	14	13	0.57704967282033	0.49681862689094025	0.57704967282033	0.05962898992038145	0.05962898992038145	0.10691958922295758	0.10691958922295758	0.12473195543306038	0.3359319757151494	0.12473195543306065	0.9570882013764097	0.9733093863283541	0.9570882013764097	False	True
family.unknownfamily.id.1000005471	13	14	13	0.57704967282033	0.49681862689094025	0.57704967282033	0.05962898992038145	0.05962898992038145	0.10691958922295758	0.10691958922295758	0.12473195543306038	0.3359319757151494	0.12473195543306065	0.9570882013764097	0.9733093863283541	0.9570882013764097	False	True
genus.unknowngenus.id.1000005472	13	14	13	0.57704967282033	0.49681862689094025	0.57704967282033	0.05962898992038145	0.05962898992038145	0.10691958922295758	0.10691958922295758	0.12473195543306038	0.3359319757151494	0.12473195543306065	0.9570882013764097	0.9733093863283541	0.9570882013764097	False	True
genus.Catenibacterium.id.2153	4	4	4	0.5792285282307112	0.46872004526488487	0.5792285282307112	0.08212750873737983	0.08212750873737983	0.14810773406001634	0.14810773406001634	0.02735166962741532	0.43777910639456596	0.02735166962741555	0.16306840590346172	0.16306840590346164	0.16306840590346164	False	True
genus.Roseburia.id.2012	14	16	14	0.5807824045796555	0.4682790846458943	0.5807824045796555	0.10418747307845004	0.10418747307845004	0.18866263274478312	0.18866263274478312	0.49523700244092966	0.596907862189497	0.49523700244093016	0.025092538981055346	0.03270189165847444	0.02509253898105532	False	True
genus..Ruminococcustorquesgroup.id.14377	9	13	9	0.5853138078795774	0.9095791585676267	0.5853138078795774	0.09758535483645674	0.09758535483645674	0.178845859852014	0.178845859852014	0.13720201689728692	0.5943692957886103	0.13720201689728692	0.8792770563968598	0.964494445870032	0.8792770563968598	False	True
genus.RuminococcaceaeUCG005.id.11363	14	16	14	0.5875004630010279	0.3905682506084003	0.5875004630010279	-0.06288505849498577	-0.06288505849498577	0.11592533588990152	0.11592533588990152	0.8809746441312634	0.46922094235856093	0.8809746441312635	0.526400844504683	0.6253265270663653	0.5264008445046828	False	True
genus.RuminococcaceaeUCG003.id.11361	12	13	12	0.5876199745453816	0.7278065732219501	0.5876199745453816	0.06763444849272086	0.06763444849272086	0.12472048427417566	0.12472048427417566	0.36710354812634743	0.6887903351021621	0.36710354812634743	0.7784705866678893	0.7907470997524109	0.7784705866678893	False	True
family.Acidaminococcaceae.id.2166	7	8	7	0.5913058609380919	0.6992655186920536	0.5913058609380919	-0.08887992826108866	-0.08887992826108866	0.16552903811528238	0.16552903811528238	0.4431379462796927	0.8908609979612446	0.443137946279693	0.23170482725741234	0.26724091103798175	0.2317048272574123	False	True
family.Ruminococcaceae.id.2050	10	10	10	0.5941474930830952	0.4181277422826962	0.5941474930830952	-0.11461499822875207	-0.11461499822875207	0.21510392861924063	0.21510392861924063	0.20906227312668793	0.7138905690466997	0.20906227312668793	0.013656854431011499	0.013656854431011493	0.013656854431011493	False	True
genus.unknowngenus.id.1000000073	15	16	15	0.5950228454907196	0.4268063668500054	0.5950228454907196	0.05228197939407645	0.05228197939407645	0.09835362634419029	0.09835362634419029	0.5647502337118182	0.3342615665614459	0.5647502337118181	0.9230006167485011	0.9147389909609094	0.9230006167485011	False	True
family.ClostridialesvadinBB60group.id.11286	15	16	15	0.5950228454907196	0.4268063668500054	0.5950228454907196	0.05228197939407645	0.05228197939407645	0.09835362634419029	0.09835362634419029	0.5647502337118182	0.3342615665614459	0.5647502337118181	0.9230006167485011	0.9147389909609094	0.9230006167485011	False	True
genus.RuminococcaceaeUCG002.id.11360	21	21	21	0.5958780188873684	0.5958780188873684	0.5958780188873684	0.05232143088652738	0.05232143088652738	0.09865687519138781	0.09865687519138781	0.6824685991700145	0.9655859997735677	0.6824685991700153	0.5718787247189873	0.5718787247189873	0.5718787247189873	True	True
genus.Dorea.id.1997	11	11	11	0.5959874915050658	0.5117765980742517	0.5959874915050658	-0.09274624037704451	-0.09274624037704451	0.17493366402055802	0.17493366402055802	0.6570209593161388	0.20499070899485136	0.6570209593161388	0.12106106078526215	0.12106106078526224	0.12106106078526224	False	True
genus..Eubacteriumcoprostanoligenesgroup.id.11375	13	14	13	0.6067064934012324	0.22633542596536171	0.6067064934012324	0.07500003691353806	0.07500003691353806	0.1456932685319184	0.1456932685319184	0.9958537294789552	0.19889229090070268	0.9958537294789547	0.8765491367551393	0.6093088586455037	0.8765491367551393	False	True
genus.Marvinbryantia.id.2005	10	11	10	0.6094102014434228	0.7466532417257958	0.6094102014434228	0.07023634494726312	0.07023634494726312	0.137471538635691	0.137471538635691	0.3475155026878852	0.7730576484655836	0.34751550268788567	0.46025135319304333	0.5135575090886971	0.46025135319304333	False	True
genus.FamilyXIIIAD3011group.id.11293	13	14	13	0.6096741962882191	0.6475473214084622	0.6096741962882191	-0.06487933292072474	-0.06487933292072474	0.12708017771310828	0.12708017771310828	0.9666054328448133	0.6380595225413743	0.9666054328448129	0.5969251022089206	0.6704798064524915	0.5969251022089204	False	True
genus.Bacteroides.id.918	9	9	9	0.6253172571458622	0.6253172571458622	0.6253172571458622	0.07982558326864495	0.07982558326864495	0.16346701378662598	0.16346701378662598	0.9966484222832065	0.49054672526099524	0.9966484222832065	0.5327039244942346	0.5327039244942346	0.5327039244942346	True	True
family.Bacteroidaceae.id.917	9	9	9	0.6253172571458622	0.6253172571458622	0.6253172571458622	0.07982558326864495	0.07982558326864495	0.16346701378662598	0.16346701378662598	0.9966484222832065	0.49054672526099524	0.9966484222832065	0.5327039244942346	0.5327039244942346	0.5327039244942346	True	True
family.FamilyXI.id.1936	8	8	8	0.6403419372567078	0.573396218552185	0.6403419372567078	-0.04249546892567163	-0.04249546892567163	0.09095372450974396	0.09095372450974396	0.7609455214181244	0.05354805170159687	0.7609455214181248	0.1793497196854589	0.17934971968545868	0.17934971968545868	False	True
phylum.Bacteroidetes.id.905	11	13	11	0.6422612504900806	0.4426347247600412	0.6422612504900806	-0.08354386214358824	-0.08354386214358824	0.1798423129954061	0.1798423129954061	0.683258629015485	0.7312711413863145	0.683258629015485	0.18911521258384317	0.014784737117357885	0.18911521258384315	False	True
genus.RuminococcaceaeNK4A214group.id.11358	13	14	13	0.6451490571981308	0.6026982250628323	0.6451490571981308	-0.05931340057294733	-0.05931340057294733	0.1287989322560752	0.1287989322560752	0.9982292692678093	0.4188610412776265	0.9982292692678094	0.8128133511870345	0.8639820990489694	0.8128133511870345	False	True
genus.RuminococcaceaeUCG004.id.11362	11	11	11	0.6682764278726909	0.6604635090398462	0.6682764278726909	-0.04962476388081637	-0.04962476388081637	0.11580644253904875	0.11580644253904875	0.0329910341235924	0.674666518878527	0.032991034123592396	0.39707322656438	0.3970732265643799	0.3970732265643799	False	True
genus.unknowngenus.id.2001	10	10	10	0.6729646835199141	0.6729646835199141	0.6729646835199141	-0.046809552433350235	-0.046809552433350235	0.11090138681680954	0.11090138681680954	0.7778005252370284	0.6166969574532581	0.7778005252370284	0.6102064661248331	0.6102064661248331	0.6102064661248331	True	True
order.Selenomonadales.id.2165	12	13	12	0.674233573380149	0.40518955369080634	0.674233573380149	0.08879886470025228	0.08879886470025228	0.21125243090656565	0.21125243090656565	0.7929278915854532	0.52777549126203	0.7929278915854532	0.018916149026022264	0.02492875081478682	0.01891614902602225	False	True
class.Negativicutes.id.2164	12	13	12	0.674233573380149	0.40518955369080634	0.674233573380149	0.08879886470025228	0.08879886470025228	0.21125243090656565	0.21125243090656565	0.7929278915854532	0.52777549126203	0.7929278915854532	0.018916149026022264	0.02492875081478682	0.01891614902602225	False	True
phylum.Proteobacteria.id.2375	12	13	12	0.6827153011610705	0.6601240618800108	0.6827153011610705	0.08104662755441586	0.08104662755441586	0.19827403262558538	0.19827403262558538	0.3001661883293262	0.3319760471774117	0.3001661883293262	0.026250357389453218	0.0365541124334049	0.02625035738945325	False	True
family.Alcaligenaceae.id.2875	13	16	13	0.6877863501637063	0.607367374744995	0.6877863501637063	0.07552592277317069	0.07552592277317069	0.18794042941116623	0.18794042941116623	0.33168198501393886	0.7351279558587571	0.3316819850139391	0.051516350152196924	0.062004353981583625	0.0515163501521969	False	True
genus.Senegalimassilia.id.11160	5	8	5	0.6924218233176387	0.1897743753912301	0.6924218233176387	-0.06163885059470739	-0.06163885059470739	0.1558226250897693	0.1558226250897693	0.7940115162601804	0.0811909965773272	0.7940115162601807	0.7910898698454788	0.3314236861517144	0.7910898698454788	False	True
genus.RuminococcaceaeUCG011.id.11368	8	8	8	0.7072259247689525	0.7046735814147156	0.7072259247689525	-0.029985226150709764	-0.029985226150709764	0.07983619627661082	0.07983619627661082	0.3880848398209305	0.4609885353924255	0.3880848398209304	0.4156119452249562	0.41561194522495587	0.41561194522495587	False	True
genus.Desulfovibrio.id.3173	10	11	10	0.709549342874483	0.9440538266087601	0.709549342874483	-0.04443681392121304	-0.04443681392121304	0.11930582170487426	0.11930582170487426	0.014199974003780601	0.9628225120819099	0.014199974003780605	0.9686251888099937	0.9513442025241818	0.9686251888099937	False	True
genus.Erysipelatoclostridium.id.11381	15	15	15	0.7145797555271671	0.6961361921795007	0.7145797555271671	-0.03787578214055651	-0.03787578214055651	0.10356714979264378	0.10356714979264378	0.5100661074575713	0.9198954909548739	0.5100661074575706	0.3154841987178751	0.31548419871787525	0.31548419871787525	False	True
genus.unknowngenus.id.826	14	14	14	0.7211659475230384	0.7211659475230384	0.7211659475230384	-0.039392064689930166	-0.039392064689930166	0.1103725363575191	0.1103725363575191	0.07639017655801206	0.7926527341052105	0.07639017655801206	0.8012929321230358	0.8012929321230358	0.8012929321230358	True	True
genus.Paraprevotella.id.962	13	13	13	0.7362885214138982	0.6573383023859396	0.7362885214138982	-0.03717017763929805	-0.03717017763929805	0.1103718226996098	0.1103718226996098	0.16676085949565117	0.6135551698406496	0.16676085949565067	0.0530842534530169	0.053084253453016886	0.053084253453016886	False	True
class.Bacteroidia.id.912	12	14	12	0.7372142573068231	0.34838162480860724	0.7372142573068231	-0.050004335140154545	-0.050004335140154545	0.1490243781831662	0.1490243781831662	0.6916476908243185	0.5048060382969394	0.6916476908243191	0.672603145929792	0.0962960089162842	0.672603145929792	False	True
order.Bacteroidales.id.913	12	14	12	0.7372142573068231	0.34838162480860724	0.7372142573068231	-0.050004335140154545	-0.050004335140154545	0.1490243781831662	0.1490243781831662	0.6916476908243185	0.5048060382969394	0.6916476908243191	0.672603145929792	0.0962960089162842	0.672603145929792	False	True
family.Streptococcaceae.id.1850	16	17	16	0.7421442076476512	0.7413265234599402	0.7421442076476512	-0.04075542602972772	-0.04075542602972772	0.12387095618834448	0.12387095618834448	0.2557157865083366	0.9697529665462434	0.25571578650833926	0.5533361357380066	0.6257631332428342	0.5533361357380066	False	True
phylum.Euryarchaeota.id.55	11	13	11	0.7467996515208379	0.8012682908561816	0.7467996515208379	-0.02376992243375077	-0.02376992243375077	0.07362251451254959	0.07362251451254959	0.548285125090231	0.7137914993828274	0.5482851250902306	0.3794157741661828	0.5382890810782843	0.3794157741661827	False	True
genus..Clostridiuminnocuumgroup.id.14397	8	9	8	0.7507271013277041	0.758232118159384	0.7507271013277041	-0.02679116240530942	-0.02679116240530942	0.08433359882609401	0.08433359882609401	0.6539217781464854	0.7227237858263382	0.6539217781464853	0.42801919191305604	0.5350211006496883	0.42801919191305565	False	True
genus.unknowngenus.id.1868	9	10	9	0.7544706419463396	0.7228706602587667	0.7544706419463396	-0.03967573719235229	-0.03967573719235229	0.12686088994806446	0.12686088994806446	0.17160684250215624	0.6387818284668266	0.1716068425021563	0.7865251690256727	0.8575302979376178	0.7865251690256727	False	True
genus.Holdemania.id.2157	15	16	15	0.7605886500198497	0.5010594633274202	0.7605886500198497	-0.039498187008085064	-0.039498187008085064	0.12962640624851002	0.12962640624851002	0.9431529559265227	0.42316578184423553	0.9431529559265226	0.022151826070582713	0.029101866386474634	0.022151826070582678	False	True
genus.Dialister.id.2183	11	12	11	0.7646911918419392	0.6576972783744865	0.7646911918419392	-0.052091773047719954	-0.052091773047719954	0.17403013501292525	0.17403013501292525	0.6769620335417664	0.704421754137355	0.6769620335417663	0.047040955575730604	0.07056734973564684	0.04704095557573059	False	True
phylum.Actinobacteria.id.400	16	19	16	0.769861656113014	0.681445156983963	0.769861656113014	0.03929752835662657	0.03929752835662657	0.13432487127364637	0.13432487127364637	0.3588913421417305	0.9610902913316887	0.3588913421417288	0.3170997836611325	0.4382975871963921	0.31709978366113284	False	True
genus..Eubacteriumxylanophilumgroup.id.14375	9	11	9	0.7793741597646371	0.433651832617554	0.7793741597646371	0.03859846526218665	0.03859846526218665	0.1377853747743532	0.1377853747743532	0.3864373999866648	0.4373519225408143	0.3864373999866643	0.39602013861556556	0.4549568966904005	0.39602013861556556	False	True
class.Actinobacteria.id.419	16	19	16	0.7862441039047279	0.8852568420392359	0.7862441039047279	-0.029455471078486055	-0.029455471078486055	0.10861520748822716	0.10861520748822716	0.7662882614318309	0.6585968897707031	0.7662882614318299	0.8281484049498228	0.8162814655859647	0.8281484049498228	False	True
genus.Fusicatenibacter.id.11305	18	18	18	0.7896071018801902	0.7896071018801902	0.7896071018801902	0.03222733239131266	0.03222733239131266	0.12078266249915835	0.12078266249915835	0.09828964608616478	0.555243890550487	0.09828964608616554	0.5628576976526358	0.562857697652636	0.562857697652636	True	True
family.unknownfamily.id.1000006161	12	13	12	0.8018403509568401	0.6968444365633091	0.8018403509568401	-0.019817678498505426	-0.019817678498505426	0.07896557255974368	0.07896557255974368	0.1011720824213203	0.650280233837297	0.1011720824213203	0.43290818799235875	0.5015115390753644	0.43290818799235853	False	True
order.NB1n.id.3953	12	13	12	0.8018403509568401	0.6968444365633091	0.8018403509568401	-0.019817678498505426	-0.019817678498505426	0.07896557255974368	0.07896557255974368	0.1011720824213203	0.650280233837297	0.1011720824213203	0.43290818799235875	0.5015115390753644	0.43290818799235853	False	True
genus.unknowngenus.id.1000006162	12	13	12	0.8018403509568401	0.6968444365633091	0.8018403509568401	-0.019817678498505426	-0.019817678498505426	0.07896557255974368	0.07896557255974368	0.1011720824213203	0.650280233837297	0.1011720824213203	0.43290818799235875	0.5015115390753644	0.43290818799235853	False	True
family.Oxalobacteraceae.id.2966	14	14	14	0.803979614090994	0.7078815517395671	0.8039796665038129	-0.0266315227853337	-0.02663151552386246	0.10729861215812951	0.10729861218804945	0.9998394219434341	0.4903526630625296	0.9998394877833181	0.0053251633783408525	0.005325163349312929	0.005325163349312929	False	True
genus.LachnospiraceaeUCG001.id.11321	13	14	13	0.8055444002480363	0.5853881129220372	0.8055444002480363	0.025071824385452576	0.025071824385452576	0.10184426915067661	0.10184426915067661	0.7058598148533376	0.5356352090474165	0.705859814853338	0.5214566571577368	0.5047100534570412	0.5214566571577366	False	True
class.Deltaproteobacteria.id.3087	13	13	13	0.807208393648314	0.7426555613259729	0.807208393648314	0.04068555383034759	0.04068555383034759	0.16672428718300736	0.16672428718300736	0.9065063923327349	0.9338547678290807	0.9065063923327348	0.04073028941111543	0.04073028941111543	0.04073028941111543	False	True
genus.Oscillibacter.id.2063	13	14	13	0.808447239608138	0.9553112536117059	0.808447239608138	-0.028904287028381697	-0.028904287028381697	0.11922751019930936	0.11922751019930936	0.07136276455206128	0.8176572276038003	0.07136276455206139	0.12072145203965436	0.13231820043769774	0.12072145203965436	False	True
order.Actinomycetales.id.420	6	6	6	0.8104532594472962	0.8104532594472962	0.8104532594472962	0.031687603444225505	0.031687603444225505	0.1321190241206831	0.1321190241206831	0.5719412288565265	0.1638602375161317	0.5719412288565264	0.4241132503175138	0.4241132503175139	0.4241132503175139	True	True
family.Actinomycetaceae.id.421	6	6	6	0.8121296912080749	0.8121296912080749	0.8121296912080749	0.031412254848992086	0.031412254848992086	0.13216224350016847	0.13216224350016847	0.5762020474995979	0.16424848871691639	0.5762020474995978	0.42398559398333757	0.4239855939833377	0.4239855939833377	True	True
genus..Eubacteriumnodatumgroup.id.11297	11	11	11	0.8163328099118603	0.7122120551009998	0.8163328099118603	0.025422575957328154	0.025422575957328154	0.1094554177564797	0.1094554177564797	0.4624306263026361	0.9519622554771902	0.46243062630263715	0.004935906466680896	0.004935906466680894	0.004935906466680894	False	True
family.Porphyromonadaceae.id.943	10	12	10	0.8231620129057877	0.7282727187567888	0.8231620129057877	0.04435897620447931	0.04435897620447931	0.1984920035635564	0.1984920035635564	0.9211045047480058	0.5818816322652766	0.9211045047480058	0.17531493275643137	0.20222668388506806	0.1753149327564315	False	True
genus.LachnospiraceaeNK4A136group.id.11319	15	16	15	0.8241786216322493	0.6849484150011282	0.8241786216322493	0.031247599160229865	0.031247599160229865	0.14064486926141426	0.14064486926141426	0.7274835931773539	0.6588024663037061	0.7274835931773539	0.05797344870503767	0.07654893171074602	0.05797344870503761	False	True
genus.Eggerthella.id.819	10	10	10	0.828785433638582	0.7796378332860131	0.828785433638582	0.02538242819123491	0.02538242819123491	0.11737020457200963	0.11737020457200963	0.5584334927239422	0.8746414200841025	0.5584334927239423	0.08917498724423945	0.0891749872442394	0.0891749872442394	False	True
order.Burkholderiales.id.2874	10	11	10	0.8310435468463453	0.7878626139706505	0.8310435468463453	-0.040474006457249995	-0.040474006457249995	0.18969519413493519	0.18969519413493519	0.8946489599324282	0.7975820594245652	0.8946489599324287	0.12964362830011575	0.06529175265811439	0.12964362830011578	False	True
genus.Ruminiclostridium6.id.11356	17	17	17	0.8315559611160268	0.8315559611160268	0.8315559611160268	0.02336805327272665	0.02336805327272665	0.10986059368586448	0.10986059368586448	0.2255173409845843	0.9854320676305482	0.22551734098458398	0.5295561767438478	0.5295561767438478	0.5295561767438478	True	True
family.Rikenellaceae.id.967	18	18	18	0.8320245252006335	0.8077933670883928	0.8320245252006335	-0.02845836840706988	-0.02845836840706988	0.134170652651586	0.134170652651586	0.411806205894465	0.8201916944612423	0.41180620589446487	0.1711508826581117	0.17115088265811174	0.17115088265811174	False	True
genus.Ruminococcus2.id.11374	15	15	15	0.8475150805890909	0.8432238994390342	0.8475150805890909	0.021319868335243956	0.021319868335243956	0.11087353742885885	0.11087353742885885	0.4743091096744203	0.834795500619185	0.47430910967442047	0.3912961770870252	0.3912961770870253	0.3912961770870253	False	True
order.Clostridiales.id.1863	13	14	12	0.8618764056944904	0.9751261353762801	0.9163116891382531	-0.024462835761089215	-0.015305364510136577	0.1406022621706514	0.1456532835444679	0.7030472177838479	0.6185483695606282	0.6941425954167091	0.5627661397310812	0.6327292158132773	0.4816833729115415	False	False
genus.Parabacteroides.id.954	6	6	6	0.8627556708857915	0.8627556708857915	0.8627556708857915	0.033858600047091236	0.033858600047091236	0.19586459645740753	0.19586459645740753	0.5220505533560544	0.7607852422924638	0.5220505533560543	0.9305444622362724	0.9305444622362724	0.9305444622362724	True	True
family.BacteroidalesS24.7group.id.11173	8	9	8	0.8662468421715324	0.8742217865149134	0.8662468421715324	-0.019252569343128106	-0.019252569343128106	0.11430763981595136	0.11430763981595136	0.9668494066647813	0.8135405826765757	0.9668494066647814	0.7101559605225098	0.800274580436877	0.7101559605225098	False	True
genus.unknowngenus.id.1000005479	8	9	8	0.8662468421715324	0.8742217865149134	0.8662468421715324	-0.019252569343128106	-0.019252569343128106	0.11430763981595136	0.11430763981595136	0.9668494066647813	0.8135405826765757	0.9668494066647814	0.7101559605225098	0.800274580436877	0.7101559605225098	False	True
genus.FamilyXIIIUCG001.id.11294	8	9	8	0.8807069615440595	0.8703318393865414	0.8807069615440595	0.027335741129509736	0.027335741129509736	0.18214953566433897	0.18214953566433897	0.5271497792052627	0.7355959836809821	0.5271497792052626	0.16246806560410337	0.2317984868686541	0.16246806560410337	False	True
genus.Holdemanella.id.11393	11	13	11	0.8821180400541703	0.6842452407725339	0.8821180400541703	-0.014067437323999132	-0.014067437323999132	0.09486771986385496	0.09486771986385496	0.6066378496604663	0.6503851656536097	0.6066378496604662	0.3762865712698697	0.49166644230917245	0.37628657126986964	False	True
family.Prevotellaceae.id.960	16	16	16	0.8844368536970293	0.8844368536970293	0.8844368536970293	-0.016698019482211984	-0.016698019482211984	0.11488377175015298	0.11488377175015298	0.6417843217374537	0.9097943109833322	0.6417843217374536	0.9751121365257523	0.9751121365257522	0.9751121365257522	True	True
phylum.Tenericutes.id.3919	13	13	13	0.886782305521101	0.886782305521101	0.886782305521101	-0.016043083984960405	-0.016043083984960405	0.1126803834410838	0.1126803834410838	0.029498648513488546	0.8689451252903221	0.029498648513488566	0.7155351717251273	0.7155351717251273	0.7155351717251273	True	True
class.Mollicutes.id.3920	13	13	13	0.886782305521101	0.886782305521101	0.886782305521101	-0.016043083984960405	-0.016043083984960405	0.1126803834410838	0.1126803834410838	0.029498648513488546	0.8689451252903221	0.029498648513488566	0.7155351717251273	0.7155351717251273	0.7155351717251273	True	True
genus.Hungatella.id.11306	6	6	6	0.8931907973800826	0.8867641812362711	0.8931907973800826	-0.01459834856874396	-0.01459834856874396	0.10872559326276966	0.10872559326276966	0.5943048549885432	0.6714863627675985	0.5943048549885432	0.34454049461907943	0.3445404946190789	0.3445404946190789	False	True
class.Gammaproteobacteria.id.3303	7	8	7	0.8958384514117397	0.905246930301599	0.8958384514117397	0.026325107744350932	0.026325107744350932	0.20107754138691908	0.20107754138691908	0.4832590622432617	0.9140729111608504	0.48325906224326126	0.33018736566935974	0.4386392172097203	0.3301873656693597	False	True
genus.Clostridiumsensustricto1.id.1873	7	8	7	0.8968214147125673	0.8931459554161031	0.8968214147125673	-0.022241435781948406	-0.022241435781948406	0.17151316880541137	0.17151316880541137	0.2530592715238473	0.9891140862155913	0.2530592715238471	0.22575349700909306	0.31707485125421403	0.22575349700909306	False	True
class.Clostridia.id.1859	12	13	11	0.8985804413898013	0.9359068693671558	0.9573169298225872	-0.018526229384620178	-0.0084434727920425	0.14535528351527066	0.15776048068155898	0.6033880855668894	0.5721451373128825	0.5990579911338622	0.4236383587628117	0.49936417084486817	0.34419731989997426	False	False
genus.Streptococcus.id.1853	17	17	17	0.9037524925378251	0.9004042473344704	0.9037524925378251	0.015022015713467651	0.015022015713467651	0.12422855141940958	0.12422855141940958	0.8815174115675515	0.9446952225510988	0.881517411567552	0.3766896745306003	0.3766896745306004	0.3766896745306004	False	True
genus.Coprococcus2.id.11302	9	11	9	0.9038281480676736	0.791545534879141	0.9038281480676736	-0.016558400924104537	-0.016558400924104537	0.1370423455996949	0.1370423455996949	0.29468076767646384	0.7590607019639504	0.29468076767646373	0.9140991933329403	0.7381440135120034	0.9140991933329403	False	True
class.Betaproteobacteria.id.2867	10	12	10	0.9038579079411069	0.8091092532842449	0.9038579079411069	-0.02335163227126184	-0.02335163227126184	0.1933253028812927	0.1933253028812927	0.8846270490177284	0.7798620713401191	0.8846270490177287	0.12446016120926462	0.0880095697506127	0.12446016120926467	False	True
genus.Turicibacter.id.2162	10	12	10	0.9048999594323036	0.886099998247255	0.9048999594323036	0.013404150544672004	0.013404150544672004	0.11219317857108468	0.11219317857108468	0.27990632041793656	0.9238778108156817	0.27990632041793684	0.5847493067157135	0.6953554646271989	0.5847493067157135	False	True
genus.Sellimonas.id.14369	10	10	10	0.9080301067802289	0.8583646037170887	0.9080301067802289	0.011979264990406305	0.011979264990406305	0.10369538202938085	0.10369538202938085	0.5763472694071913	0.9086447850251885	0.576347269407191	0.010694449486412214	0.010694449486412214	0.010694449486412214	False	True
family.Veillonellaceae.id.2172	19	20	19	0.9080536276776945	0.9521363977986035	0.9080536276776945	-0.011761559164494003	-0.011761559164494003	0.10183702884564176	0.10183702884564176	0.3218732012362616	0.9632203915429672	0.32187320123626156	0.3715082840698575	0.38049922710124995	0.37150828406985736	False	True
genus.CandidatusSoleaferrea.id.11350	10	11	10	0.9081651280734168	0.9046431529959127	0.9081651280734168	-0.010970418692904263	-0.010970418692904263	0.09510280939197474	0.09510280939197474	0.8435846980362803	0.8801510747518125	0.8435846980362792	0.8019707356671336	0.822892882236872	0.8019707356671336	False	True
genus..Ruminococcusgnavusgroup.id.14376	11	11	11	0.9100814185244905	0.894817377062416	0.9100814185244905	0.012186963046729903	0.012186963046729903	0.10791049670779954	0.10791049670779954	0.8692866266338493	0.9624791500955577	0.8692866266338485	0.1868887922181917	0.18688879221819168	0.18688879221819168	False	True
genus.Blautia.id.1992	13	13	13	0.9125663642719672	0.9125663642719672	0.9125663642719672	-0.015899513906342564	-0.015899513906342564	0.14480161103206668	0.14480161103206668	0.46163309385975004	0.8237556549516428	0.46163309385975004	0.5367322718515481	0.5367322718515479	0.5367322718515479	True	True
genus..Eubacteriumruminantiumgroup.id.11340	18	18	18	0.9228138207663051	0.9228138207663051	0.9228138207663051	0.007371072461296455	0.007371072461296455	0.07607677998795571	0.07607677998795571	0.8580563776524958	0.6513713773866661	0.858056377652496	0.9382808593117622	0.9382808593117622	0.9382808593117622	True	True
genus.Eisenbergiella.id.11304	11	12	11	0.9246437053273688	0.8613961501453603	0.9246437053273688	-0.008271652539251915	-0.008271652539251915	0.08745117025033232	0.08745117025033232	0.6990104332999215	0.3931605417404353	0.6990104332999222	0.7559117733008109	0.8211551754647146	0.7559117733008109	False	True
phylum.Cyanobacteria.id.1500	8	9	8	0.926179314615933	0.9398299905040125	0.926179314615933	-0.014366759736871394	-0.014366759736871394	0.15506000785255944	0.15506000785255944	0.7307911728893414	0.7017647035131874	0.7307911728893416	0.06717449499200283	0.08977794878062524	0.06717449499200284	False	True
genus.Parasutterella.id.2892	14	16	14	0.9416292107598956	0.8133544195746327	0.9416292107598956	-0.007457104039742659	-0.007457104039742659	0.10184196215738167	0.10184196215738167	0.35583450641381636	0.8324966870298584	0.35583450641381614	0.4156782199376219	0.5471617536529418	0.41567821993762205	False	True
order.Bifidobacteriales.id.432	14	18	14	0.951514524336059	0.21004438126959335	0.951514524336059	0.009397607705140504	0.009397607705140504	0.1545532575181808	0.1545532575181808	0.9577245321399437	0.6655734224206363	0.9577245321399432	0.02406001108078817	0.07185650211592703	0.02406001108078814	False	True
family.Bifidobacteriaceae.id.433	14	18	14	0.951514524336059	0.21004438126959335	0.951514524336059	0.009397607705140504	0.009397607705140504	0.1545532575181808	0.1545532575181808	0.9577245321399437	0.6655734224206363	0.9577245321399432	0.02406001108078817	0.07185650211592703	0.02406001108078814	False	True
genus..Eubacteriumoxidoreducensgroup.id.11339	5	5	5	0.952911585895179	0.952911585895179	0.952911585895179	0.00740507730811766	0.00740507730811766	0.12540165121547261	0.12540165121547261	0.24044772533747105	0.2404477253374712	0.24044772533747105	0.7814981806619262	0.7814981806619262	0.7814981806619262	True	True
genus.Escherichia.Shigella.id.3504	10	12	10	0.9820190210376248	0.8908905808832412	0.9820190210376248	-0.0031865217695699498	-0.0031865217695699498	0.1413861449333315	0.1413861449333315	0.32872387391716185	0.9169210453904494	0.3287238739171621	0.4425322856983379	0.5602661541451811	0.442532285698338	False	True
